package_id,origin_city,destination_city,region,status,weight_kg,shipping_cost
PKG-006076,Skopje,Gdańsk,EU_NORTH,Delivered,66.91,147.31
PKG-006077,Copenhagen,Luxembourg City,EU_WEST,In-Transit,0.94,98.79
PKG-006078,Zagreb,Munich,EU_WEST,Delivered,23.62,59.28
PKG-006079,Copenhagen,Istanbul,EU_NORTH,In-Transit,49.55,106.73
PKG-006080,Sofia,Ljubljana,EU_NORTH,Delivered,34.68,43.26
PKG-006081,Florence,Plovdiv,EU_NORTH,Delivered,2.04,118.23
PKG-006082,Paris,Zurich,EU_WEST,In-Transit,3.55,117.49
PKG-006083,Vienna,Marseille,EU_WEST,In-Transit,55.02,123.25
PKG-006084,Belgrade,Sarajevo,EU_NORTH,Delayed,37.69,48.32
PKG-006085,Turin,Paris,EU_WEST,In-Transit,21.26,139.43
PKG-006086,Geneva,Budapest,EU_NORTH,Delivered,70.39,130.92
PKG-006087,Cluj-Napoca,Belgrade,EU_NORTH,In-Transit,35.62,99.06
PKG-006088,Cologne,Sarajevo,EU_NORTH,In-Transit,61.34,99.03
PKG-006089,Lyon,Warsaw,EU_NORTH,In-Transit,47.17,123.9
PKG-006090,Helsinki,Bucharest,EU_NORTH,Delivered,56.97,117.28
PKG-006091,Brno,Kaunas,EU_NORTH,In-Transit,13.41,20.01
PKG-006092,Valencia,Riga,EU_NORTH,Delayed,11.96,14.88
PKG-006093,Podgorica,Geneva,EU_WEST,In-Transit,50.57,160.72
PKG-006094,Ljubljana,Valencia,EU_SOUTH,In-Transit,47.51,99.86
PKG-006095,Sofia,Stockholm,EU_NORTH,Delayed,1.58,67.73
PKG-006096,Antwerp,Skopje,EU_NORTH,Delayed,16.84,111.05
PKG-006097,Split,Novi Sad,EU_NORTH,Delayed,57.08,123.1
PKG-006098,Prague,Zurich,EU_WEST,In-Transit,48.21,87.08
PKG-006099,Podgorica,Turin,EU_SOUTH,In-Transit,31.02,137.87
PKG-006100,Budapest,Kaunas,EU_NORTH,In-Transit,19.94,25.69
PKG-006101,Brno,Sarajevo,EU_NORTH,In-Transit,38.75,87.58
PKG-006102,Hamburg,Istanbul,EU_NORTH,Delivered,25.49,85.14
PKG-006103,Frankfurt,Plovdiv,EU_NORTH,In-Transit,23.0,75.78
PKG-006104,Gdańsk,Bucharest,EU_NORTH,Delivered,15.74,54.32
PKG-006105,Tartu,Marseille,EU_WEST,Delivered,68.73,141.62
PKG-006106,Barcelona,Brussels,EU_WEST,Delayed,54.05,66.61
PKG-006107,Warsaw,Plovdiv,EU_NORTH,Delivered,25.01,120.68
PKG-006108,Vilnius,Kaunas,EU_NORTH,Delayed,36.29,64.38
PKG-006109,Naples,Vienna,EU_WEST,In-Transit,28.54,111.26
PKG-006110,Zurich,Seville,EU_SOUTH,In-Transit,63.01,70.99
PKG-006111,Podgorica,Kaunas,EU_NORTH,Delivered,50.58,49.01
PKG-006112,Barcelona,Edinburgh,EU_WEST,In-Transit,49.94,63.57
PKG-006113,Gothenburg,Tampere,EU_NORTH,In-Transit,24.26,104.1
PKG-006114,Gothenburg,Paris,EU_WEST,Delivered,38.17,126.27
PKG-006115,Izmir,Podgorica,EU_NORTH,In-Transit,63.26,126.43
PKG-006116,Bucharest,Bratislava,EU_NORTH,Delivered,17.96,80.97
PKG-006117,Bergen,Brno,EU_NORTH,Delivered,7.53,36.65
PKG-006118,Stockholm,Manchester,EU_WEST,Delivered,39.58,130.84
PKG-006119,Antwerp,Frankfurt,EU_WEST,Delayed,22.01,60.75
PKG-006120,Bergen,Athens,EU_SOUTH,Delayed,73.95,126.36
PKG-006121,Cork,Zurich,EU_WEST,Delayed,32.97,100.7
PKG-006122,Cluj-Napoca,Copenhagen,EU_NORTH,In-Transit,74.28,117.24
PKG-006123,Valencia,Belgrade,EU_NORTH,In-Transit,46.53,127.23
PKG-006124,Vienna,Novi Sad,EU_NORTH,Delivered,45.52,88.5
PKG-006125,Tampere,Valencia,EU_SOUTH,In-Transit,34.06,72.73
PKG-006126,Berlin,Amsterdam,EU_WEST,Delivered,12.65,45.23
PKG-006127,Athens,Stockholm,EU_NORTH,In-Transit,3.16,53.05
PKG-006128,Ljubljana,Zurich,EU_WEST,In-Transit,14.04,25.89
PKG-006129,Novi Sad,Izmir,EU_NORTH,Delivered,55.31,150.64
PKG-006130,Novi Sad,Lisbon,EU_SOUTH,Delivered,57.97,114.6
PKG-006131,Tampere,Hamburg,EU_WEST,Delayed,31.11,82.71
PKG-006132,Tirana,Geneva,EU_WEST,Delivered,63.77,84.81
PKG-006133,Riga,Sarajevo,EU_NORTH,In-Transit,41.61,132.43
PKG-006134,Paris,Istanbul,EU_NORTH,Delivered,28.78,52.21
PKG-006135,Aarhus,Madrid,EU_SOUTH,Delayed,35.65,108.18
PKG-006136,Stockholm,Oslo,EU_NORTH,Delivered,22.89,25.73
PKG-006137,Edinburgh,Istanbul,EU_NORTH,In-Transit,11.4,78.59
PKG-006138,Milan,Munich,EU_WEST,In-Transit,18.51,75.61
PKG-006139,Munich,Oslo,EU_NORTH,Delivered,27.68,55.19
PKG-006140,Geneva,Skopje,EU_NORTH,Delayed,2.61,25.02
PKG-006141,Brno,Basel,EU_WEST,Delayed,69.03,157.73
PKG-006142,Manchester,Ankara,EU_NORTH,Delivered,30.81,76.68
PKG-006143,Edinburgh,Bratislava,EU_NORTH,Delayed,69.82,158.4
PKG-006144,Izmir,Basel,EU_WEST,Delayed,62.35,155.25
PKG-006145,Luxembourg City,Copenhagen,EU_NORTH,Delayed,63.56,103.93
PKG-006146,Barcelona,Oslo,EU_NORTH,Delayed,54.54,99.96
PKG-006147,Florence,Gothenburg,EU_NORTH,In-Transit,4.99,14.17
PKG-006148,Frankfurt,Cork,EU_WEST,Delayed,7.22,101.31
PKG-006149,Zurich,Geneva,EU_WEST,Delayed,70.8,184.61
PKG-006150,Zurich,Bergen,EU_NORTH,Delivered,0.98,123.33
PKG-006151,Thessaloniki,Seville,EU_SOUTH,Delayed,23.79,38.62
PKG-006152,Amsterdam,Bergen,EU_NORTH,In-Transit,23.56,29.15
PKG-006153,Sofia,Amsterdam,EU_WEST,Delivered,43.05,74.08
PKG-006154,Budapest,Bratislava,EU_NORTH,Delayed,7.73,90.34
PKG-006155,Bratislava,Sarajevo,EU_NORTH,Delivered,16.15,20.84
PKG-006156,Edinburgh,Kraków,EU_NORTH,In-Transit,57.28,99.96
PKG-006157,Vilnius,Luxembourg City,EU_WEST,In-Transit,70.99,83.14
PKG-006158,Vilnius,Dublin,EU_WEST,In-Transit,59.34,109.54
PKG-006159,Antwerp,Athens,EU_SOUTH,In-Transit,16.31,137.54
PKG-006160,Edinburgh,Sarajevo,EU_NORTH,Delivered,33.87,105.8
PKG-006161,Manchester,Zurich,EU_WEST,Delayed,53.17,96.88
PKG-006162,Stockholm,Cologne,EU_WEST,In-Transit,14.14,92.13
PKG-006163,Munich,Amsterdam,EU_WEST,Delivered,62.55,59.7
PKG-006164,Plovdiv,Ljubljana,EU_NORTH,Delayed,26.46,139.83
PKG-006165,Istanbul,Lyon,EU_WEST,In-Transit,26.24,137.86
PKG-006166,London,Cologne,EU_WEST,Delivered,51.49,52.61
PKG-006167,Skopje,Bucharest,EU_NORTH,Delivered,48.39,81.07
PKG-006168,Lisbon,Aarhus,EU_NORTH,In-Transit,17.13,23.55
PKG-006169,Brussels,Berlin,EU_WEST,Delayed,21.25,57.43
PKG-006170,Bucharest,Košice,EU_NORTH,In-Transit,45.06,148.02
PKG-006171,Novi Sad,Dublin,EU_WEST,In-Transit,38.28,99.05
PKG-006172,Rotterdam,Manchester,EU_WEST,Delivered,30.55,43.25
PKG-006173,Bratislava,Košice,EU_NORTH,In-Transit,0.54,13.58
PKG-006174,Athens,Kaunas,EU_NORTH,Delayed,23.66,133.51
PKG-006175,Naples,Paris,EU_WEST,Delivered,33.45,45.32
PKG-006176,Split,Zurich,EU_WEST,Delivered,43.14,132.24
PKG-006177,Paris,Cork,EU_WEST,Delivered,46.3,64.28
PKG-006178,Dublin,Stockholm,EU_NORTH,In-Transit,22.21,136.76
PKG-006179,Helsinki,Plovdiv,EU_NORTH,Delivered,33.72,60.46
PKG-006180,Novi Sad,Oslo,EU_NORTH,Delayed,49.85,134.52
PKG-006181,Tampere,Prague,EU_NORTH,Delivered,70.52,91.9
PKG-006182,Kaunas,Antwerp,EU_WEST,In-Transit,61.44,143.95
PKG-006183,Manchester,Amsterdam,EU_WEST,In-Transit,65.76,151.25
PKG-006184,Rome,Budapest,EU_NORTH,Delivered,47.08,162.11
PKG-006185,Budapest,Geneva,EU_WEST,Delayed,71.8,139.14
PKG-006186,Bratislava,London,EU_WEST,Delayed,8.01,65.84
PKG-006187,Oslo,Plovdiv,EU_NORTH,Delayed,52.16,67.41
PKG-006188,Tallinn,Valencia,EU_SOUTH,Delayed,69.7,87.27
PKG-006189,Istanbul,Warsaw,EU_NORTH,In-Transit,63.47,103.58
PKG-006190,Manchester,Valencia,EU_SOUTH,In-Transit,64.97,138.79
PKG-006191,Podgorica,Bratislava,EU_NORTH,Delivered,49.87,78.18
PKG-006192,London,Cork,EU_WEST,In-Transit,43.34,136.26
PKG-006193,Budapest,Split,EU_NORTH,In-Transit,70.31,115.91
PKG-006194,Gdańsk,Istanbul,EU_NORTH,Delivered,48.17,102.77
PKG-006195,Copenhagen,Košice,EU_NORTH,Delayed,45.66,57.52
PKG-006196,Basel,Budapest,EU_NORTH,Delayed,10.43,16.31
PKG-006197,Istanbul,Milan,EU_SOUTH,In-Transit,70.1,108.6
PKG-006198,Debrecen,Oslo,EU_NORTH,Delayed,30.2,128.52
PKG-006199,Ljubljana,Rotterdam,EU_WEST,Delayed,7.85,46.69
PKG-006200,Aarhus,Gdańsk,EU_NORTH,Delivered,36.58,137.23
PKG-006201,London,Birmingham,EU_WEST,Delivered,49.69,103.79
PKG-006202,Tirana,Debrecen,EU_NORTH,Delivered,29.97,119.66
PKG-006203,Gdańsk,Aarhus,EU_NORTH,Delayed,9.68,112.78
PKG-006204,Berlin,Helsinki,EU_NORTH,In-Transit,2.03,117.1
PKG-006205,Marseille,Amsterdam,EU_WEST,Delivered,3.83,17.38
PKG-006206,Berlin,Frankfurt,EU_WEST,In-Transit,61.39,107.58
PKG-006207,Munich,Bratislava,EU_NORTH,In-Transit,14.64,47.89
PKG-006208,Belgrade,Frankfurt,EU_WEST,Delivered,10.66,24.09
PKG-006209,Amsterdam,Marseille,EU_WEST,Delivered,50.53,114.18
PKG-006210,Milan,Sarajevo,EU_NORTH,In-Transit,64.06,138.87
PKG-006211,Ankara,Marseille,EU_WEST,Delayed,57.37,135.66
PKG-006212,Istanbul,Bucharest,EU_NORTH,Delivered,35.99,58.69
PKG-006213,Munich,Berlin,EU_WEST,Delivered,19.96,52.95
PKG-006214,Tallinn,Košice,EU_NORTH,In-Transit,71.16,94.39
PKG-006215,Gdańsk,Copenhagen,EU_NORTH,Delivered,54.42,59.18
PKG-006216,Luxembourg City,Munich,EU_WEST,Delivered,57.96,117.4
PKG-006217,Madrid,Brussels,EU_WEST,Delayed,30.95,120.89
PKG-006218,Debrecen,Stockholm,EU_NORTH,Delayed,9.34,58.57
PKG-006219,Athens,Antwerp,EU_WEST,Delivered,11.88,64.21
PKG-006220,Zagreb,London,EU_WEST,Delayed,31.91,54.34
PKG-006221,Hamburg,Cluj-Napoca,EU_NORTH,Delivered,63.61,110.71
PKG-006222,Manchester,Barcelona,EU_SOUTH,Delivered,17.09,88.32
PKG-006223,Ankara,Thessaloniki,EU_SOUTH,Delivered,49.48,163.86
PKG-006224,Skopje,Valencia,EU_SOUTH,In-Transit,66.44,137.18
PKG-006225,Bratislava,Zurich,EU_WEST,Delivered,13.32,122.39
PKG-006226,Košice,Edinburgh,EU_WEST,In-Transit,45.47,118.1
PKG-006227,Lisbon,Rome,EU_SOUTH,In-Transit,23.65,133.44
PKG-006228,Birmingham,Edinburgh,EU_WEST,Delivered,22.77,86.28
PKG-006229,Plovdiv,Tirana,EU_NORTH,Delivered,32.77,45.91
PKG-006230,Munich,Bergen,EU_NORTH,Delivered,58.79,81.18
PKG-006231,Plovdiv,Birmingham,EU_WEST,Delivered,2.07,91.16
PKG-006232,Aarhus,Istanbul,EU_NORTH,In-Transit,37.6,46.68
PKG-006233,Copenhagen,Warsaw,EU_NORTH,Delayed,44.64,121.64
PKG-006234,Berlin,Budapest,EU_NORTH,In-Transit,52.47,69.13
PKG-006235,Sarajevo,Kaunas,EU_NORTH,In-Transit,69.7,70.0
PKG-006236,Ankara,Vienna,EU_WEST,Delayed,51.69,50.33
PKG-006237,Dublin,Budapest,EU_NORTH,Delivered,71.54,121.46
PKG-006238,Cluj-Napoca,Porto,EU_SOUTH,In-Transit,66.5,177.02
PKG-006239,Brussels,Florence,EU_SOUTH,In-Transit,11.15,52.86
PKG-006240,Munich,Skopje,EU_NORTH,In-Transit,59.77,76.33
PKG-006241,Warsaw,Izmir,EU_NORTH,Delivered,71.37,121.37
PKG-006242,Bratislava,Ankara,EU_NORTH,In-Transit,14.87,116.81
PKG-006243,Copenhagen,Warsaw,EU_NORTH,Delivered,5.29,124.4
PKG-006244,Birmingham,Ljubljana,EU_NORTH,Delivered,20.39,32.07
PKG-006245,Kaunas,Florence,EU_SOUTH,In-Transit,74.08,183.05
PKG-006246,Rotterdam,Florence,EU_SOUTH,In-Transit,53.36,100.94
PKG-006247,Debrecen,Košice,EU_NORTH,Delivered,64.75,72.03
PKG-006248,Gdańsk,Istanbul,EU_NORTH,Delivered,22.05,125.26
PKG-006249,Turin,Antwerp,EU_WEST,In-Transit,59.79,120.49
PKG-006250,Debrecen,Manchester,EU_WEST,Delayed,2.65,120.48
PKG-006251,Barcelona,Ankara,EU_NORTH,Delayed,72.31,141.36
PKG-006252,Istanbul,Madrid,EU_SOUTH,Delivered,38.47,63.98
PKG-006253,Geneva,Lyon,EU_WEST,Delayed,66.63,143.09
PKG-006254,Sarajevo,Naples,EU_SOUTH,Delivered,6.47,86.4
PKG-006255,Plovdiv,Kraków,EU_NORTH,In-Transit,57.25,88.04
PKG-006256,Valencia,Rome,EU_SOUTH,Delivered,0.45,20.93
PKG-006257,Ljubljana,Brussels,EU_WEST,In-Transit,41.39,56.21
PKG-006258,Birmingham,Hamburg,EU_WEST,In-Transit,32.9,118.44
PKG-006259,Zagreb,Turin,EU_SOUTH,Delivered,47.28,83.84
PKG-006260,Aarhus,Kraków,EU_NORTH,Delivered,25.07,107.94
PKG-006261,Brussels,Gdańsk,EU_NORTH,Delivered,66.4,64.82
PKG-006262,Oslo,Skopje,EU_NORTH,Delivered,57.7,138.75
PKG-006263,Plovdiv,Porto,EU_SOUTH,Delivered,15.8,23.65
PKG-006264,Sofia,Rotterdam,EU_WEST,Delivered,74.7,84.15
PKG-006265,Aarhus,Paris,EU_WEST,Delivered,11.73,92.97
PKG-006266,Amsterdam,Milan,EU_SOUTH,Delayed,50.31,129.2
PKG-006267,Cork,Naples,EU_SOUTH,Delivered,74.68,107.69
PKG-006268,Ankara,Geneva,EU_WEST,Delivered,73.55,159.12
PKG-006269,Istanbul,Antwerp,EU_WEST,In-Transit,64.87,73.06
PKG-006270,Debrecen,Athens,EU_SOUTH,In-Transit,9.52,113.42
PKG-006271,Budapest,Istanbul,EU_NORTH,Delivered,35.48,115.79
PKG-006272,Manchester,Turin,EU_SOUTH,In-Transit,64.4,89.75
PKG-006273,Birmingham,Hamburg,EU_WEST,In-Transit,70.73,111.36
PKG-006274,Debrecen,Edinburgh,EU_WEST,Delayed,43.63,42.1
PKG-006275,Tirana,Stockholm,EU_NORTH,Delayed,21.94,111.27
PKG-006276,Antwerp,Vienna,EU_WEST,In-Transit,24.86,104.34
PKG-006277,Cluj-Napoca,Oslo,EU_NORTH,Delayed,10.92,127.23
PKG-006278,Lisbon,Novi Sad,EU_NORTH,Delivered,0.52,20.49
PKG-006279,Basel,Kraków,EU_NORTH,Delayed,0.7,103.27
PKG-006280,Cluj-Napoca,Ankara,EU_NORTH,Delayed,73.37,116.75
PKG-006281,Milan,Basel,EU_WEST,In-Transit,24.91,45.16
PKG-006282,Prague,Seville,EU_SOUTH,Delivered,52.44,132.63
PKG-006283,Podgorica,Marseille,EU_WEST,Delivered,24.5,125.82
PKG-006284,Bratislava,Split,EU_NORTH,In-Transit,47.79,73.32
PKG-006285,Berlin,Bergen,EU_NORTH,In-Transit,37.4,84.84
PKG-006286,Naples,Gdańsk,EU_NORTH,Delivered,3.74,20.46
PKG-006287,Helsinki,Seville,EU_SOUTH,Delayed,61.33,94.95
PKG-006288,Zagreb,Rome,EU_SOUTH,Delayed,34.86,118.63
PKG-006289,Skopje,Porto,EU_SOUTH,In-Transit,30.29,56.77
PKG-006290,Cork,Skopje,EU_NORTH,Delivered,44.17,158.37
PKG-006291,Birmingham,Kraków,EU_NORTH,Delayed,60.23,119.73
PKG-006292,Amsterdam,Vilnius,EU_NORTH,Delivered,9.05,77.42
PKG-006293,Bergen,Luxembourg City,EU_WEST,Delivered,13.56,135.02
PKG-006294,Prague,Helsinki,EU_NORTH,Delayed,71.98,157.86
PKG-006295,Gdańsk,Rome,EU_SOUTH,In-Transit,3.63,95.96
PKG-006296,Izmir,Cluj-Napoca,EU_NORTH,Delayed,33.36,86.25
PKG-006297,Cologne,Zurich,EU_WEST,Delayed,51.13,142.19
PKG-006298,Podgorica,Athens,EU_SOUTH,In-Transit,1.62,42.53
PKG-006299,Košice,Cluj-Napoca,EU_NORTH,In-Transit,72.87,119.5
PKG-006300,Aarhus,Zurich,EU_WEST,Delayed,6.81,56.98
PKG-006301,Izmir,Kraków,EU_NORTH,Delivered,72.61,134.67
PKG-006302,Zurich,Warsaw,EU_NORTH,Delivered,49.53,162.31
PKG-006303,Geneva,Turin,EU_SOUTH,Delayed,15.31,102.63
PKG-006304,Brno,Berlin,EU_WEST,In-Transit,0.83,66.89
PKG-006305,Bratislava,Zagreb,EU_NORTH,Delayed,51.14,56.41
PKG-006306,Tartu,Ankara,EU_NORTH,Delayed,66.64,131.55
PKG-006307,Thessaloniki,Amsterdam,EU_WEST,In-Transit,51.59,158.83
PKG-006308,Budapest,Zurich,EU_WEST,Delayed,55.6,141.48
PKG-006309,Ankara,Kaunas,EU_NORTH,Delayed,43.4,144.63
PKG-006310,Luxembourg City,Košice,EU_NORTH,In-Transit,8.11,120.16
PKG-006311,Debrecen,Marseille,EU_WEST,Delivered,68.45,165.44
PKG-006312,Florence,Novi Sad,EU_NORTH,Delayed,50.84,137.49
PKG-006313,Kraków,Barcelona,EU_SOUTH,Delayed,38.62,125.39
PKG-006314,Belgrade,Debrecen,EU_NORTH,In-Transit,38.56,49.87
PKG-006315,London,Ankara,EU_NORTH,Delivered,35.19,118.01
PKG-006316,Izmir,Rotterdam,EU_WEST,In-Transit,48.47,102.13
PKG-006317,Stockholm,Oslo,EU_NORTH,Delayed,58.69,91.9
PKG-006318,Birmingham,Bergen,EU_NORTH,Delivered,20.96,124.32
PKG-006319,Ljubljana,Bucharest,EU_NORTH,Delayed,43.72,141.06
PKG-006320,Plovdiv,Madrid,EU_SOUTH,In-Transit,29.07,121.75
PKG-006321,Stockholm,Thessaloniki,EU_SOUTH,In-Transit,22.5,77.86
PKG-006322,Izmir,Zurich,EU_WEST,Delayed,51.78,52.23
PKG-006323,Edinburgh,Manchester,EU_WEST,Delayed,25.73,104.64
PKG-006324,Turin,Novi Sad,EU_NORTH,Delayed,24.87,100.84
PKG-006325,Izmir,Marseille,EU_WEST,Delayed,34.79,106.79
PKG-006326,Plovdiv,Gdańsk,EU_NORTH,Delayed,38.09,74.58
PKG-006327,Athens,Tallinn,EU_NORTH,Delayed,24.91,105.59
PKG-006328,Munich,Brno,EU_NORTH,Delivered,35.9,72.15
PKG-006329,Bergen,Paris,EU_WEST,Delivered,36.79,150.4
PKG-006330,Berlin,Split,EU_NORTH,Delayed,49.0,57.89
PKG-006331,Košice,Budapest,EU_NORTH,Delayed,7.27,121.22
PKG-006332,Milan,Copenhagen,EU_NORTH,Delivered,49.4,123.52
PKG-006333,Riga,Belgrade,EU_NORTH,Delivered,40.21,85.23
PKG-006334,Valencia,Milan,EU_SOUTH,In-Transit,15.0,102.64
PKG-006335,Stockholm,Rotterdam,EU_WEST,Delayed,17.91,42.41
PKG-006336,Tampere,Luxembourg City,EU_WEST,Delivered,71.56,105.29
PKG-006337,Rome,Athens,EU_SOUTH,Delivered,6.75,130.2
PKG-006338,Debrecen,Copenhagen,EU_NORTH,In-Transit,14.87,72.17
PKG-006339,Helsinki,Basel,EU_WEST,In-Transit,21.53,76.86
PKG-006340,Marseille,Milan,EU_SOUTH,In-Transit,10.69,28.94
PKG-006341,Kaunas,Riga,EU_NORTH,Delayed,5.84,60.33
PKG-006342,Helsinki,Paris,EU_WEST,In-Transit,43.99,127.13
PKG-006343,Prague,Warsaw,EU_NORTH,Delivered,52.19,167.26
PKG-006344,Valencia,Paris,EU_WEST,In-Transit,3.31,20.94
PKG-006345,Munich,Milan,EU_SOUTH,In-Transit,31.5,68.38
PKG-006346,Izmir,Cork,EU_WEST,Delivered,60.0,151.4
PKG-006347,Seville,Zurich,EU_WEST,Delayed,41.44,69.64
PKG-006348,Cologne,Barcelona,EU_SOUTH,Delivered,35.95,122.95
PKG-006349,Sofia,Aarhus,EU_NORTH,Delivered,2.47,94.79
PKG-006350,Valencia,Lisbon,EU_SOUTH,Delayed,65.23,168.71
PKG-006351,London,Antwerp,EU_WEST,In-Transit,27.51,63.41
PKG-006352,Istanbul,Kraków,EU_NORTH,In-Transit,18.81,21.01
PKG-006353,Prague,Aarhus,EU_NORTH,In-Transit,60.89,97.07
PKG-006354,Marseille,Luxembourg City,EU_WEST,In-Transit,72.72,91.78
PKG-006355,Plovdiv,Amsterdam,EU_WEST,Delayed,37.6,94.93
PKG-006356,Bergen,Florence,EU_SOUTH,In-Transit,17.6,35.89
PKG-006357,Milan,Ankara,EU_NORTH,Delayed,54.31,58.07
PKG-006358,Cluj-Napoca,Paris,EU_WEST,Delayed,2.44,27.93
PKG-006359,Manchester,Bucharest,EU_NORTH,Delivered,42.53,127.16
PKG-006360,Plovdiv,Izmir,EU_NORTH,Delivered,1.55,119.45
PKG-006361,Valencia,Berlin,EU_WEST,In-Transit,42.43,85.51
PKG-006362,Brussels,Bucharest,EU_NORTH,Delivered,8.04,104.13
PKG-006363,Zagreb,Košice,EU_NORTH,In-Transit,2.03,92.78
PKG-006364,Zurich,Porto,EU_SOUTH,Delivered,3.14,32.03
PKG-006365,Birmingham,Bergen,EU_NORTH,Delayed,45.97,98.43
PKG-006366,Vilnius,Seville,EU_SOUTH,Delayed,68.45,108.57
PKG-006367,Munich,Podgorica,EU_NORTH,Delayed,48.77,128.26
PKG-006368,Thessaloniki,Munich,EU_WEST,In-Transit,55.61,70.67
PKG-006369,Barcelona,Geneva,EU_WEST,Delivered,0.43,45.33
PKG-006370,Kaunas,Frankfurt,EU_WEST,Delivered,12.18,125.21
PKG-006371,Berlin,Istanbul,EU_NORTH,Delivered,9.66,30.15
PKG-006372,Košice,Split,EU_NORTH,Delivered,56.21,74.1
PKG-006373,Copenhagen,Stockholm,EU_NORTH,Delayed,46.63,83.03
PKG-006374,Tirana,Skopje,EU_NORTH,Delayed,66.71,155.92
PKG-006375,Barcelona,Berlin,EU_WEST,Delayed,30.17,48.23
PKG-006376,Novi Sad,Antwerp,EU_WEST,Delivered,72.01,183.41
PKG-006377,Sofia,Ankara,EU_NORTH,In-Transit,41.62,148.06
PKG-006378,Sofia,Gdańsk,EU_NORTH,Delayed,37.87,75.57
PKG-006379,Dublin,Riga,EU_NORTH,In-Transit,30.77,132.01
PKG-006380,Brussels,Plovdiv,EU_NORTH,In-Transit,66.49,175.11
PKG-006381,Valencia,Birmingham,EU_WEST,Delivered,68.78,182.88
PKG-006382,Gdańsk,Košice,EU_NORTH,Delayed,16.51,84.55
PKG-006383,Birmingham,Vilnius,EU_NORTH,In-Transit,37.24,144.89
PKG-006384,Rotterdam,Split,EU_NORTH,Delayed,0.52,88.57
PKG-006385,Dublin,Sofia,EU_NORTH,Delivered,24.03,81.1
PKG-006386,Zagreb,Cologne,EU_WEST,Delayed,10.89,87.54
PKG-006387,Bratislava,Valencia,EU_SOUTH,Delayed,41.05,58.0
PKG-006388,Berlin,Madrid,EU_SOUTH,In-Transit,38.57,155.95
PKG-006389,Munich,Brno,EU_NORTH,Delivered,19.47,73.56
PKG-006390,Tampere,Naples,EU_SOUTH,Delayed,64.96,68.66
PKG-006391,Plovdiv,Paris,EU_WEST,In-Transit,25.27,113.42
PKG-006392,Tirana,Belgrade,EU_NORTH,Delayed,1.04,29.54
PKG-006393,Bucharest,Brno,EU_NORTH,Delayed,23.09,80.76
PKG-006394,Prague,Hamburg,EU_WEST,Delivered,11.04,83.8
PKG-006395,Basel,Porto,EU_SOUTH,Delivered,57.13,172.67
PKG-006396,Istanbul,Gdańsk,EU_NORTH,Delayed,18.06,64.62
PKG-006397,Dublin,Frankfurt,EU_WEST,Delivered,62.92,153.0
PKG-006398,Ankara,Frankfurt,EU_WEST,In-Transit,73.29,133.56
PKG-006399,Istanbul,Brussels,EU_WEST,Delayed,39.29,38.23
PKG-006400,Basel,Vilnius,EU_NORTH,Delayed,0.34,66.52
PKG-006401,Bucharest,Riga,EU_NORTH,Delivered,65.45,72.47
PKG-006402,Lyon,Kaunas,EU_NORTH,Delivered,35.18,46.82
PKG-006403,Vilnius,Stockholm,EU_NORTH,In-Transit,4.6,35.54
PKG-006404,Podgorica,Prague,EU_NORTH,In-Transit,54.97,122.88
PKG-006405,Valencia,Gothenburg,EU_NORTH,In-Transit,31.07,111.27
PKG-006406,Hamburg,Cologne,EU_WEST,Delivered,2.87,106.38
PKG-006407,Marseille,Vilnius,EU_NORTH,Delayed,4.06,20.69
PKG-006408,Gdańsk,Antwerp,EU_WEST,Delivered,54.56,52.29
PKG-006409,Valencia,Warsaw,EU_NORTH,Delivered,49.97,114.82
PKG-006410,Thessaloniki,Porto,EU_SOUTH,Delayed,2.7,8.23
PKG-006411,Porto,Vilnius,EU_NORTH,Delayed,27.49,102.79
PKG-006412,Vilnius,Dublin,EU_WEST,Delayed,48.72,126.84
PKG-006413,Helsinki,Thessaloniki,EU_SOUTH,Delayed,65.14,110.54
PKG-006414,Ljubljana,Bergen,EU_NORTH,In-Transit,19.27,112.09
PKG-006415,Valencia,Budapest,EU_NORTH,Delayed,49.82,128.5
PKG-006416,Edinburgh,Lisbon,EU_SOUTH,In-Transit,4.45,18.29
PKG-006417,Geneva,Warsaw,EU_NORTH,In-Transit,58.45,79.53
PKG-006418,Lyon,Gdańsk,EU_NORTH,Delivered,7.2,118.39
PKG-006419,London,Bratislava,EU_NORTH,Delivered,70.32,182.27
PKG-006420,Split,Plovdiv,EU_NORTH,Delayed,59.77,102.76
PKG-006421,Ljubljana,Brno,EU_NORTH,In-Transit,40.13,127.84
PKG-006422,Amsterdam,Sarajevo,EU_NORTH,Delivered,24.19,84.63
PKG-006423,Bratislava,Oslo,EU_NORTH,In-Transit,45.0,48.32
PKG-006424,Novi Sad,Oslo,EU_NORTH,Delayed,46.25,90.73
PKG-006425,Frankfurt,Cork,EU_WEST,Delayed,20.65,95.53
PKG-006426,Berlin,Florence,EU_SOUTH,Delayed,71.71,161.09
PKG-006427,Bucharest,Lisbon,EU_SOUTH,In-Transit,21.42,28.12
PKG-006428,Split,Birmingham,EU_WEST,Delayed,20.1,24.8
PKG-006429,Ankara,Istanbul,EU_NORTH,In-Transit,32.9,54.38
PKG-006430,Manchester,Copenhagen,EU_NORTH,Delayed,11.12,66.92
PKG-006431,Zurich,Vienna,EU_WEST,Delivered,67.63,72.85
PKG-006432,Novi Sad,Prague,EU_NORTH,Delayed,60.1,158.98
